Rk;Player;Pos;Age;Tm;G;GS;MP;FG;FGA;FGP;ThreeP;ThreePA;ThreePP;TwoP;TwoPA;TwoPP;eFGP;FT;FTA;FTP;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;NOM;APE;IMG;IMGT;;
17;Deandre Ayton;C;24;PHO;67;67;30.4;7.8;13.2;.589;0.1;0.4;.292;7.7;12.9;.597;.592;2.3;3;.760;2.6;7.4;10;1.7;0.6;0.8;1.8;2.8;18;de;ayton;https://www.basketball-reference.com/req/202106291/images/headshots/aytonde01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/PHO-2023.png;;
199;Josh Hart;SF;27;NYK;25;1;30;3.7;6.3;.586;1.1;2.1;.519;2.6;4.2;.619;.672;1.8;2.3;.789;1.9;5.2;7;3.6;1.4;0.5;1.5;2.5;10.2;jo;hart;https://www.basketball-reference.com/req/202106291/images/headshots/hartjo01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/NYK-2023.png;;
382;Gary Payton II;SG;30;POR;15;1;17;1.6;2.7;.585;0.6;1.1;.529;1;1.6;.625;.695;0.3;0.3;1.000;0.7;1.9;2.6;1.5;1.1;0.1;0.8;1.9;4.1;ga;payto;https://www.basketball-reference.com/req/202106291/images/headshots/paytoga01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/POR-2023.png;;
145;Bruno Fernando;C;24;ATL;8;0;5.1;1.4;2.4;.579;0;0.4;.000;1.4;2;.688;.579;0.6;0.8;.833;0.8;1.1;1.9;0.1;0;0.4;0.6;0.8;3.4;br;ferna;https://www.basketball-reference.com/req/202106291/images/headshots/fernabr01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/ATL-2023.png;;
43;Bismack Biyombo;C;30;PHO;61;14;14.3;2;3.4;.578;0;0;;2;3.4;.578;.578;0.4;1.1;.357;1.5;2.8;4.3;0.9;0.3;1.4;0.8;1.9;4.3;bi;biyom;https://www.basketball-reference.com/req/202106291/images/headshots/biyombi01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/PHO-2023.png;;
42;Goga Bitadze;C;23;ORL;17;1;15;2.5;4.3;.575;0.1;0.7;.167;2.4;3.6;.656;.589;0.7;1.1;.667;2.1;3.1;5.2;1.2;0.4;0.9;0.6;1.8;5.8;go;bitad;https://www.basketball-reference.com/req/202106291/images/headshots/bitadgo01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/ORL-2023.png;;
120;Hamidou Diallo;SF;24;DET;56;0;17.8;3.8;6.7;.573;0.1;0.4;.238;3.8;6.3;.593;.580;1.6;2.6;.588;1;2.4;3.5;1;0.9;0.3;1.3;2.2;9.3;ha;diall;https://www.basketball-reference.com/req/202106291/images/headshots/diallha01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/DET-2023.png;;
56;Jarrell Brantley;PF;26;UTA;4;0;9.8;2;3.5;.571;1;2.3;.444;1;1.3;.800;.714;0.5;0.5;1.000;0.3;1.3;1.5;0.8;0;0.5;0.5;0.8;5.5;ja;brant;https://www.basketball-reference.com/req/202106291/images/headshots/brantja01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/UTA-2023.png;;
65;Kendall Brown;SG;19;IND;6;0;6.7;0.7;1.2;.571;0;0.2;.000;0.7;1;.667;.571;0.2;0.3;.500;0.3;0.7;1;0.5;0.7;0;0.3;1.5;1.5;ke;brown;https://www.basketball-reference.com/req/202106291/images/headshots/brownke01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/IND-2023.png;;
137;Kevin Durant;PF;34;PHO;8;8;33.6;9.1;16;.570;2.8;5.1;.537;6.4;10.9;.586;.656;5;6;.833;0.4;6;6.4;3.5;0.3;1.3;2.5;0.9;26;ke;duran;https://www.basketball-reference.com/req/202106291/images/headshots/duranke01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/PHO-2023.png;;
311;Kenyon Martin Jr.;SF;22;HOU;82;49;28;5;8.8;.569;0.8;2.6;.315;4.2;6.1;.679;.617;1.8;2.7;.680;1.5;4;5.5;1.5;0.5;0.4;1.1;1.8;12.7;ke;marti;https://www.basketball-reference.com/req/202106291/images/headshots/martike01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/HOU-2023.png;;
262;Frank Kaminsky;C;29;ATL;26;0;6.8;1;1.7;.568;0.4;0.9;.478;0.5;0.8;.667;.693;0.4;0.5;.833;0.1;1.3;1.4;0.8;0.2;0;0.3;0.8;2.7;fr;kamin;https://www.basketball-reference.com/req/202106291/images/headshots/kaminfr01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/ATL-2023.png;;
270;Nathan Knight;C;25;MIN;38;0;7.7;1.2;2.1;.568;0.2;0.6;.364;1;1.6;.644;.617;1;1.5;.684;0.6;0.9;1.5;0.3;0.3;0.2;0.6;1.1;3.7;na;knigh;https://www.basketball-reference.com/req/202106291/images/headshots/knighna01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MIN-2023.png;;
444;Ben Simmons;PG;26;BRK;42;33;26.3;3.2;5.6;.566;0;0;.000;3.2;5.5;.571;.566;0.6;1.4;.439;1;5.3;6.3;6.1;1.3;0.6;2.3;3.3;6.9;be;simmo;https://www.basketball-reference.com/req/202106291/images/headshots/simmobe01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/BRK-2023.png;;
179;Javonte Green;SF;29;CHI;32;1;15;1.9;3.4;.565;0.4;1.1;.371;1.5;2.3;.658;.625;0.9;1.4;.667;0.8;1.9;2.8;0.7;0.8;0.7;0.6;1.6;5.2;ja;green;https://www.basketball-reference.com/req/202106291/images/headshots/greenja01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/CHI-2023.png;;
169;Aaron Gordon;PF;27;DEN;68;68;30.2;6.3;11.2;.564;0.9;2.5;.347;5.4;8.6;.628;.603;2.8;4.6;.608;2.4;4.1;6.6;3;0.8;0.8;1.4;1.9;16.3;aa;gordo;https://www.basketball-reference.com/req/202106291/images/headshots/gordoaa01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/DEN-2023.png;;
110;Anthony Davis;C;29;LAL;56;54;34;9.7;17.2;.563;0.3;1.3;.257;9.3;15.9;.589;.573;6.2;7.9;.784;3.5;9.1;12.5;2.6;1.1;2;2.2;2.6;25.9;an;davis;https://www.basketball-reference.com/req/202106291/images/headshots/davisan01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/LAL-2023.png;;
234;Isaiah Jackson;C;21;IND;63;12;16.5;2.8;5;.563;0;0.2;.143;2.8;4.8;.582;.566;1.5;2.3;.651;1.8;2.7;4.5;0.8;0.5;1.5;0.8;2.4;7.2;is;jacks;https://www.basketball-reference.com/req/202106291/images/headshots/jacksis01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/IND-2023.png;;
77;Jamal Cain;PF;23;MIA;18;0;13.3;2.1;3.7;.561;0.4;1.1;.350;1.7;2.6;.652;.614;0.9;1.2;.773;0.8;2.1;2.9;0.7;0.6;0.1;0.3;1.2;5.4;ja;cain;https://www.basketball-reference.com/req/202106291/images/headshots/cainja01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MIA-2023.png;;
362;Zeke Nnaji;PF;22;DEN;53;5;13.7;2.1;3.7;.561;0.3;1.2;.262;1.8;2.5;.710;.605;0.8;1.2;.645;1.2;1.4;2.6;0.3;0.3;0.4;0.6;2;5.2;ze;nnaji;https://www.basketball-reference.com/req/202106291/images/headshots/nnajize01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/DEN-2023.png;;
137;Kevin Durant;PF;34;TOT;47;47;35.6;10.3;18.3;.560;2;4.9;.404;8.3;13.4;.617;.614;6.5;7.1;.919;0.4;6.3;6.7;5;0.7;1.4;3.3;2.1;29.1;ke;duran;https://www.basketball-reference.com/req/202106291/images/headshots/duranke01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOT-2023.png;;
504;Trendon Watford;PF;22;POR;62;12;19.1;2.9;5.2;.560;0.4;1;.391;2.5;4.2;.602;.599;1.2;1.6;.720;0.7;3.2;3.8;2.1;0.5;0.2;1.1;1.9;7.4;tr;watfo;https://www.basketball-reference.com/req/202106291/images/headshots/watfotr01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/POR-2023.png;;
211;George Hill;SG;36;IND;11;1;15.1;1.7;3.1;.559;1;1.9;.524;0.7;1.2;.615;.721;0.7;0.8;.889;0.2;1.5;1.6;1.9;0.6;0.3;0.6;1.3;5.2;ge;hill;https://www.basketball-reference.com/req/202106291/images/headshots/hillge01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/IND-2023.png;;
137;Kevin Durant;PF;34;BRK;39;39;36;10.5;18.8;.559;1.8;4.8;.376;8.7;14;.622;.607;6.8;7.3;.934;0.4;6.4;6.7;5.3;0.8;1.5;3.5;2.4;29.7;ke;duran;https://www.basketball-reference.com/req/202106291/images/headshots/duranke01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/BRK-2023.png;;
530;James Wiseman;C;21;TOT;45;22;19.3;4.2;7.5;.558;0.1;0.4;.200;4.1;7.1;.580;.563;1.5;2.2;.701;1.6;4.3;5.9;0.7;0.2;0.6;1.1;2.4;10;ja;wisem;https://www.basketball-reference.com/req/202106291/images/headshots/wisemja01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOT-2023.png;;
254;Kai Jones;C;22;CHO;46;0;12;1.5;2.6;.558;0.1;0.4;.211;1.4;2.2;.624;.575;0.4;0.6;.731;0.8;1.9;2.7;0.3;0.4;0.7;0.7;1.4;3.4;ka;jones;https://www.basketball-reference.com/req/202106291/images/headshots/joneska01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/CHO-2023.png;;
484;Jarred Vanderbilt;PF;23;UTA;52;41;24.1;3.3;6;.556;0.4;1.1;.333;3;4.9;.606;.587;1.3;2;.657;2.3;5.5;7.9;2.7;1;0.3;1.3;2.6;8.3;ja;vande;https://www.basketball-reference.com/req/202106291/images/headshots/vandeja01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/UTA-2023.png;;
339;Evan Mobley;PF;21;CLE;79;79;34.4;6.6;12;.554;0.3;1.3;.216;6.4;10.7;.595;.566;2.6;3.8;.674;2.4;6.6;9;2.8;0.8;1.5;1.8;2.8;16.2;ev;moble;https://www.basketball-reference.com/req/202106291/images/headshots/mobleev01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/CLE-2023.png;;
437;Alperen Şengün;C;20;HOU;75;72;28.9;5.9;10.7;.553;0.3;0.8;.333;5.6;9.9;.570;.565;2.7;3.8;.715;3.2;5.8;9;3.9;0.9;0.9;2.6;3.4;14.8;al;şengü;https://www.basketball-reference.com/req/202106291/images/headshots/şengüal01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/HOU-2023.png;;
11;Giannis Antetokounmpo;PF;28;MIL;63;63;32.1;11.2;20.3;.553;0.7;2.7;.275;10.5;17.6;.596;.572;7.9;12.3;.645;2.2;9.6;11.8;5.7;0.8;0.8;3.9;3.1;31.1;gi;antet;https://www.basketball-reference.com/req/202106291/images/headshots/antetgi01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MIL-2023.png;;
42;Goga Bitadze;C;23;TOT;38;1;12;1.8;3.3;.552;0.2;0.7;.231;1.7;2.6;.636;.576;0.6;1.1;.548;1.6;2;3.6;1;0.4;0.7;0.6;1.7;4.4;go;bitad;https://www.basketball-reference.com/req/202106291/images/headshots/bitadgo01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOT-2023.png;;
203;Jaxson Hayes;C;22;NOP;47;2;13;1.8;3.3;.551;0.1;0.6;.103;1.8;2.7;.654;.561;1.2;1.8;.699;0.8;2;2.8;0.7;0.4;0.4;0.7;1.4;5;ja;hayes;https://www.basketball-reference.com/req/202106291/images/headshots/hayesja01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/NOP-2023.png;;
484;Jarred Vanderbilt;PF;23;TOT;78;65;24.1;3.2;5.8;.548;0.4;1.2;.322;2.8;4.6;.604;.580;1.2;1.8;.691;2.2;5.3;7.5;2.4;1.1;0.3;1.2;2.4;7.9;ja;vande;https://www.basketball-reference.com/req/202106291/images/headshots/vandeja01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOT-2023.png;;
143;Joel Embiid;C;28;PHI;66;66;34.6;11;20.1;.548;1;3;.330;10;17.1;.587;.573;10;11.7;.857;1.7;8.4;10.2;4.2;1;1.7;3.4;3.1;33.1;jo;embii;https://www.basketball-reference.com/req/202106291/images/headshots/embiijo01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/PHI-2023.png;;
481;Myles Turner;C;26;IND;62;62;29.4;6.5;11.8;.548;1.5;4;.373;5;7.8;.638;.612;3.5;4.5;.783;1.4;6.1;7.5;1.4;0.6;2.3;1.7;3.5;18;my;turne;https://www.basketball-reference.com/req/202106291/images/headshots/turnemy01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/IND-2023.png;;
483;Jonas Valančiūnas;C;30;NOP;79;79;24.9;5.6;10.3;.547;0.5;1.4;.349;5.2;8.9;.577;.570;2.3;2.8;.826;2.8;7.3;10.2;1.8;0.3;0.7;2;3.1;14.1;jo;valan;https://www.basketball-reference.com/req/202106291/images/headshots/valanjo01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/NOP-2023.png;;
47;Bol Bol;PF;23;ORL;70;33;21.5;3.7;6.8;.546;0.4;1.6;.265;3.3;5.2;.633;.577;1.2;1.5;.759;1;4.8;5.8;1;0.4;1.2;1.6;1.3;9.1;bo;bol;https://www.basketball-reference.com/req/202106291/images/headshots/bolbo01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/ORL-2023.png;;
535;Thaddeus Young;PF;34;TOR;54;9;14.7;2;3.7;.545;0.1;0.6;.176;1.9;3;.622;.561;0.3;0.5;.692;1.3;1.8;3.1;1.4;1;0.1;0.8;1.6;4.4;th;young;https://www.basketball-reference.com/req/202106291/images/headshots/youngth01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOR-2023.png;;
440;Day'Ron Sharpe;C;21;BRK;48;3;11.5;1.9;3.6;.544;0.1;0.2;.545;1.8;3.3;.544;.561;0.7;1.1;.636;2.1;2.1;4.2;0.8;0.3;0.7;0.9;1.9;4.7;da;sharp;https://www.basketball-reference.com/req/202106291/images/headshots/sharpda01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/BRK-2023.png;;
159;Luka Garza;C;24;MIN;28;0;8.7;2.3;4.1;.543;0.5;1.4;.359;1.8;2.8;.636;.603;1.5;1.9;.788;1.2;1.1;2.3;0.6;0.1;0.1;0.5;1.5;6.5;lu;garza;https://www.basketball-reference.com/req/202106291/images/headshots/garzalu01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MIN-2023.png;;
321;T.J. McConnell;PG;30;IND;75;6;20.3;3.8;6.9;.543;0.3;0.8;.441;3.4;6.2;.556;.568;0.8;0.9;.853;0.6;2.5;3.1;5.3;1.1;0.1;1.9;1.4;8.7;t.;mccon;https://www.basketball-reference.com/req/202106291/images/headshots/mccont.01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/IND-2023.png;;
251;Damian Jones;C;27;LAL;22;1;8;0.9;1.7;.541;0;0.1;.000;0.9;1.5;.588;.541;0.7;0.9;.750;0.8;1.7;2.5;0.2;0.1;0.5;0.4;0.8;2.5;da;jones;https://www.basketball-reference.com/req/202106291/images/headshots/jonesda01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/LAL-2023.png;;
3;Bam Adebayo;C;25;MIA;75;75;34.6;8;14.9;.540;0;0.2;.083;8;14.7;.545;.541;4.3;5.4;.806;2.5;6.7;9.2;3.2;1.2;0.8;2.5;2.8;20.4;ba;adeba;https://www.basketball-reference.com/req/202106291/images/headshots/adebaba01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MIA-2023.png;;
178;JaMychal Green;PF;32;GSW;57;1;14;2.4;4.4;.540;0.7;1.9;.378;1.6;2.5;.667;.623;0.9;1.2;.776;1.3;2.3;3.6;0.9;0.4;0.4;0.9;1.8;6.4;ja;green;https://www.basketball-reference.com/req/202106291/images/headshots/greenja01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/GSW-2023.png;;
75;Jimmy Butler;PF;33;MIA;64;64;33.4;7.5;13.9;.539;0.6;1.6;.350;6.9;12.3;.564;.560;7.4;8.7;.850;2.2;3.7;5.9;5.3;1.8;0.3;1.6;1.3;22.9;ji;butle;https://www.basketball-reference.com/req/202106291/images/headshots/butleji01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MIA-2023.png;;
165;Anthony Gill;PF;30;WAS;59;8;10.6;1.2;2.2;.538;0.1;0.5;.138;1.1;1.7;.650;.553;0.8;1.1;.731;0.6;1.1;1.7;0.6;0.1;0.2;0.3;1.2;3.3;an;gill;https://www.basketball-reference.com/req/202106291/images/headshots/gillan01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/WAS-2023.png;;
181;Josh Green;SG;22;DAL;60;21;25.7;3.4;6.4;.537;1.1;2.8;.402;2.3;3.6;.643;.626;1.1;1.6;.723;0.9;2.1;3;1.7;0.7;0.1;1.2;2.6;9.1;jo;green;https://www.basketball-reference.com/req/202106291/images/headshots/greenjo01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/DAL-2023.png;;
136;Kris Dunn;PG;28;UTA;22;3;25.8;5.3;9.8;.537;0.8;1.6;.472;4.5;8.2;.550;.576;1.9;2.4;.774;0.4;4.1;4.5;5.6;1.1;0.5;1.6;2.6;13.2;kr;dunn;https://www.basketball-reference.com/req/202106291/images/headshots/dunnkr01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/UTA-2023.png;;
410;Naz Reid;C;23;MIN;68;11;18.4;4.6;8.5;.537;1.1;3.2;.346;3.5;5.3;.653;.602;1.3;1.9;.677;1.1;3.8;4.9;1.1;0.6;0.8;1.4;2.6;11.5;na;reid;https://www.basketball-reference.com/req/202106291/images/headshots/reidna01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MIN-2023.png;;
26;Dominick Barlow;PF;19;SAS;28;0;14.6;1.6;3.1;.535;0;0.1;.000;1.6;2.9;.561;.535;0.6;0.9;.720;1.6;2;3.6;0.9;0.4;0.7;0.5;2;3.9;do;barlo;https://www.basketball-reference.com/req/202106291/images/headshots/barlodo01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/SAS-2023.png;;
200;Isaiah Hartenstein;C;24;NYK;82;8;19.8;2.1;4;.535;0.1;0.5;.216;2;3.5;.576;.547;0.6;0.9;.676;2.5;4;6.5;1.2;0.6;0.8;0.8;2.6;5;is;harte;https://www.basketball-reference.com/req/202106291/images/headshots/harteis01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/NYK-2023.png;;
287;Alex Len;C;29;SAC;26;2;6.2;0.6;1.2;.533;0;0.1;.000;0.6;1.1;.571;.533;0.4;0.6;.688;0.9;1.4;2.3;0.5;0.2;0.4;0.6;1.1;1.7;al;len;https://www.basketball-reference.com/req/202106291/images/headshots/lenal01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/SAC-2023.png;;
248;Stanley Johnson;SF;26;SAS;30;0;15.6;2.2;4.1;.533;0.6;1.3;.450;1.6;2.7;.573;.607;0.9;1.3;.667;0.7;2.4;3.2;2.2;0.5;0.2;1.1;1.6;5.8;st;johns;https://www.basketball-reference.com/req/202106291/images/headshots/johnsst01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/SAS-2023.png;;
297;Brook Lopez;C;34;MIL;78;78;30.4;6.1;11.5;.531;1.7;4.7;.374;4.4;6.9;.637;.606;1.9;2.4;.784;2;4.7;6.7;1.3;0.5;2.5;1.4;2.6;15.9;br;lopez;https://www.basketball-reference.com/req/202106291/images/headshots/lopezbr01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MIL-2023.png;;
530;James Wiseman;C;21;DET;24;22;25.2;5.4;10.2;.531;0.1;0.8;.167;5.3;9.5;.559;.537;1.8;2.5;.712;2.3;5.8;8.1;0.7;0.2;0.8;1.5;2.9;12.7;ja;wisem;https://www.basketball-reference.com/req/202106291/images/headshots/wisemja01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/DET-2023.png;;
406;Austin Reaves;SG;24;LAL;64;22;28.8;4;7.7;.529;1.3;3.4;.398;2.7;4.3;.631;.616;3.6;4.1;.864;0.5;2.5;3;3.4;0.5;0.3;1.5;1.7;13;au;reave;https://www.basketball-reference.com/req/202106291/images/headshots/reaveau01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/LAL-2023.png;;
484;Jarred Vanderbilt;PF;23;LAL;26;24;24;2.8;5.4;.529;0.4;1.3;.303;2.5;4.1;.598;.564;1.1;1.4;.784;1.9;4.8;6.7;1.6;1.2;0.2;1.1;2.2;7.2;ja;vande;https://www.basketball-reference.com/req/202106291/images/headshots/vandeja01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/LAL-2023.png;;
199;Josh Hart;SF;27;TOT;76;52;32.3;3.6;6.8;.529;0.8;2.2;.372;2.8;4.7;.601;.588;1.7;2.3;.750;1.9;5.9;7.8;3.8;1.2;0.3;1.5;2.6;9.8;jo;hart;https://www.basketball-reference.com/req/202106291/images/headshots/hartjo01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOT-2023.png;;
19;Marvin Bagley III;C;23;DET;42;25;23.6;4.8;9.1;.529;0.5;1.6;.288;4.4;7.5;.579;.554;1.9;2.6;.750;2.2;4.2;6.4;0.9;0.5;0.7;1.1;1.9;12;ma;bagle;https://www.basketball-reference.com/req/202106291/images/headshots/baglema01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/DET-2023.png;;
280;Jock Landale;C;27;PHO;69;4;14.2;2.6;4.9;.528;0.3;1.2;.250;2.3;3.7;.621;.559;1.1;1.5;.752;1.7;2.3;4.1;1;0.2;0.4;0.9;1.8;6.6;jo;landa;https://www.basketball-reference.com/req/202106291/images/headshots/landajo01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/PHO-2023.png;;
417;Orlando Robinson;C;22;MIA;31;1;13.7;1.5;2.9;.528;0;0.2;.000;1.5;2.7;.566;.528;0.7;1;.710;1.5;2.5;4.1;0.8;0.4;0.4;0.5;1.7;3.7;or;robin;https://www.basketball-reference.com/req/202106291/images/headshots/robinor01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MIA-2023.png;;
145;Bruno Fernando;C;24;TOT;39;4;10.4;1.5;2.9;.527;0;0.1;.000;1.5;2.8;.546;.527;0.9;1.3;.700;1.4;2.1;3.5;0.8;0.2;0.9;0.6;1.9;3.9;br;ferna;https://www.basketball-reference.com/req/202106291/images/headshots/fernabr01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOT-2023.png;;
176;Draymond Green;PF;32;GSW;73;73;31.5;3.4;6.5;.527;0.5;1.8;.305;2.9;4.7;.612;.570;1.1;1.5;.713;0.9;6.3;7.2;6.8;1;0.8;2.8;3.1;8.5;dr;green;https://www.basketball-reference.com/req/202106291/images/headshots/greendr01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/GSW-2023.png;;
295;Kenneth Lofton Jr.;PF;20;MEM;24;1;7.3;2;3.9;.527;0.3;0.7;.353;1.8;3.2;.566;.559;0.7;1.1;.593;0.8;1.3;2.1;0.8;0.2;0.1;0.5;1.2;5;ke;lofto;https://www.basketball-reference.com/req/202106291/images/headshots/loftoke01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MEM-2023.png;;
207;Willy Hernangómez;C;28;NOP;38;2;12.1;2.3;4.4;.527;0.1;0.3;.273;2.3;4.2;.544;.536;2.1;2.7;.779;1.5;3.2;4.7;0.9;0.4;0.3;1;1.7;6.9;wi;herna;https://www.basketball-reference.com/req/202106291/images/headshots/hernawi01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/NOP-2023.png;;
264;Luke Kennard;SG;26;MEM;24;3;24.6;3.8;7.1;.526;3.1;5.7;.540;0.7;1.4;.471;.743;0.8;0.8;.947;0.4;2.8;3.1;2.3;0.5;0;0.7;1.5;11.3;lu;kenna;https://www.basketball-reference.com/req/202106291/images/headshots/kennalu01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/MEM-2023.png;;
277;Jonathan Kuminga;PF;20;GSW;67;16;20.8;3.9;7.4;.525;0.8;2.2;.370;3.1;5.2;.590;.579;1.3;2.1;.652;1;2.4;3.4;1.9;0.6;0.5;1.4;2.3;9.9;jo;kumin;https://www.basketball-reference.com/req/202106291/images/headshots/kuminjo01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/GSW-2023.png;;
84;Wendell Carter Jr.;C;23;ORL;57;54;29.6;5.6;10.8;.525;1.4;3.9;.356;4.2;6.8;.624;.591;2.5;3.4;.738;2.1;6.6;8.7;2.3;0.5;0.6;1.9;2.8;15.2;we;carte;https://www.basketball-reference.com/req/202106291/images/headshots/cartewe01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/ORL-2023.png;;
518;Jalen Williams;SG;21;OKC;75;62;30.3;5.5;10.6;.521;1;2.7;.356;4.5;7.9;.579;.567;2.1;2.5;.812;1.1;3.4;4.5;3.3;1.4;0.5;1.6;2.5;14.1;ja;willi;https://www.basketball-reference.com/req/202106291/images/headshots/willija01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/OKC-2023.png;;
489;Nikola Vučević;C;32;CHI;82;82;33.5;7.3;14;.520;1.5;4.2;.349;5.8;9.8;.594;.573;1.6;1.9;.835;1.9;9.1;11;3.2;0.7;0.7;1.7;2.2;17.6;ni;vučev;https://www.basketball-reference.com/req/202106291/images/headshots/vučevni01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/CHI-2023.png;;
162;Taj Gibson;C;37;WAS;49;2;9.8;1.3;2.6;.520;0.2;0.5;.333;1.2;2.1;.564;.552;0.6;0.9;.714;0.7;1.2;1.9;0.7;0.3;0.2;0.5;1.7;3.4;ta;gibso;https://www.basketball-reference.com/req/202106291/images/headshots/gibsota01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/WAS-2023.png;;
466;Terry Taylor;PF;23;TOT;31;2;8.5;1.3;2.4;.520;0.2;0.6;.263;1.1;1.8;.607;.553;0.2;0.4;.545;0.9;0.6;1.5;0.3;0.1;0.2;0.3;0.8;2.9;te;taylo;https://www.basketball-reference.com/req/202106291/images/headshots/taylote01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/TOT-2023.png;;
42;Goga Bitadze;C;23;IND;21;0;9.6;1.3;2.5;.519;0.2;0.7;.286;1.1;1.8;.605;.558;0.5;1.1;.458;1.2;1.1;2.3;0.9;0.4;0.5;0.6;1.6;3.3;go;bitad;https://www.basketball-reference.com/req/202106291/images/headshots/bitadgo01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/IND-2023.png;;
367;Jusuf Nurkić;C;28;POR;52;52;26.8;5;9.7;.519;0.8;2.3;.361;4.2;7.4;.567;.561;2.4;3.7;.661;2.2;6.9;9.1;2.9;0.8;0.8;2.3;3.6;13.3;ju;nurki;https://www.basketball-reference.com/req/202106291/images/headshots/nurkiju01.jpg;https://cdn.ssref.net/req/202309221/tlogo/bbr/POR-2023.png;;
